"","food","menu","service","UserID","RestaurantID"
"103",-0.0912836876714568,-0.084031133667446,-0.365766242673399,421,1
"104",-0.289462329878767,-0.304874765486147,0.0710024916115757,427,1
"105",-0.336645167150993,-0.187517060712506,-0.237315618482774,430,1
"106",-0.376369112565368,-0.39403621387066,-0.198811412892072,439,1
"107",-0.457162957259884,-0.0281842218938472,-0.317877611014235,440,1
"108",-0.315872115733532,-0.309617906626043,-0.349418954756939,443,1
"109",-0.215009165634074,-0.0762158976027809,-0.232209570515987,448,1
"110",-0.225535740936241,-0.365752328349223,-0.336269633426447,453,1
"111",-0.351694299492048,-0.258292001444979,-0.0760841204569004,454,1
"112",-0.0495095085238196,-0.12118641016479,-0.154772461853338,467,1
"113",-0.243925121761763,-0.262880895409538,-0.36164802680399,468,1
"114",-0.428993373551959,-0.163502297623794,-0.0969594140744306,475,1
"115",-0.274894165735537,-0.287714102424074,-0.152098446368063,478,1
"116",-0.104168789266236,-0.201635685087844,-0.18667481239753,479,1
"117",-0.213447827280645,-0.111759229479664,-0.293709082564383,480,1
"118",-0.197073518536378,-0.417327421850677,-0.3058289598652,486,1
"119",-0.405566031271577,-0.297503031794602,-0.0669891705264699,489,1
"120",-0.419068644539939,-0.203400940015049,-0.409126113208791,512,1
"121",-0.308309453487007,-0.384212934247772,-0.223745117358298,517,1
"122",-0.319375046791399,-0.171684141503844,-0.344638947730817,520,1
"123",-0.228072713566831,-0.294574289094334,-0.176165800839924,525,1
"124",-0.42139948314266,-0.0801156612142356,-0.380507286174605,526,1
"125",-0.389069353610413,-0.322049614738883,-0.307440427371616,527,1
"126",-0.283953536927244,-0.179284783186974,-0.313913311895149,530,1
"127",-0.22415948206069,-0.126049846434368,-0.280121260034341,531,1
"128",-0.290252723447683,-0.0596201537367806,-0.298766134028936,534,1
"129",-0.308873014953215,-0.23456692257583,-0.26736411272339,536,1
"130",-0.416758738818418,-0.0875530759467394,-0.125120125936022,537,1
"131",-0.349230929564875,-0.189561530077183,-0.297281997443103,541,1
"132",-0.194375188302334,-0.181718587992173,-0.126366369163935,544,1
"133",-0.293991879745386,-0.181922723689048,-0.210332288811934,548,1
"134",-0.189342401615056,-0.189107788663165,-0.192803254197201,549,1
"135",-0.310303560695288,-0.30821305802793,-0.337578595277999,550,1
"136",-0.274132797643722,-0.15697132675653,-0.393428694061674,552,1
"137",-0.189027990243249,0.0919429159111693,-0.339963362300904,553,1
"138",-0.318131140985482,-0.248624400055479,-0.227666434376375,563,1
"139",-0.0654932984779041,-0.289950421122831,-0.140316224767838,564,1
"140",-0.215177825246249,-0.069888494406507,-0.19259089402609,570,1
"141",-0.475555953289043,-0.0547281282013839,-0.352013277459445,572,1
"142",-0.266239412240787,-0.198451872621302,-0.224133531947628,573,1
"143",-0.325455633460651,-0.278945598782323,-0.410677966052352,583,1
"144",-0.320270410696446,-0.243028796542981,-0.328134539267761,585,1
"145",-0.26313909997369,-0.278317341805484,-0.203941433364229,592,1
"146",-0.363402524485185,-0.261981839171261,-0.23805655515966,593,1
"147",-0.395671925640951,-0.208267724803888,-0.433968819637436,602,1
"148",-0.386594149958275,-0.155067772223693,-0.221965182883958,603,1
"149",-0.436551856621561,-0.125814597691342,-0.171589484523896,610,1
"150",-0.424980112806282,-0.115724619663042,-0.165403356656361,613,1
"151",-0.360756661190876,-0.176218697799914,-0.263795787166,617,1
"152",-0.282912944671749,-0.15460380531869,-0.219116899337625,633,1
"153",-0.110651110742556,-0.225470748295987,-0.119709371860738,636,1
"154",-0.253409867053966,-0.0777751332900351,-0.249319834180984,639,1
"155",-0.45433868223854,-0.273461547648501,-0.221439711631906,646,1
"156",-0.312740197452791,-0.271993094441791,-0.172737102563479,647,1
"157",-0.367366216845047,-0.00570351024096917,-0.175631898234701,656,1
"158",-0.217502743869274,-0.336148290751004,-0.397212986977042,667,1
"159",-0.0779661533965065,-0.250991577811916,-0.092834864542716,671,1
"160",-0.367244824985461,-0.225511615741558,-0.120469925711877,673,1
"161",-0.304371069667332,-0.0130231217294243,-0.391735665365327,675,1
"162",-0.187599114870133,-0.250701815814726,-0.210597622682179,679,1
"163",-0.385255472022774,-0.0962052465052967,-0.188024042367073,681,1
"164",-0.379256781721655,-0.232531435969196,-0.355536596769592,688,1
"165",-0.265950725572117,-0.0526692078826638,-0.318511002535099,690,1
"166",-0.348216238081022,-0.168600872230632,-0.30472469743611,691,1
"167",-0.384650050765,-0.178739898220917,-0.109650510518985,694,1
"168",-0.211305776431964,-0.280477662713843,-0.296558009475975,695,1
"169",-0.38306050803477,-0.293261775815438,-0.259677336981772,698,1
"170",-0.229155112965276,-0.126463456528356,-0.406520489128666,700,1
"171",-0.16094668972659,-0.0995823734592121,-0.310283483357328,706,1
"172",-0.327479922998702,-0.233988772002175,-0.277745435299749,707,1
"173",-0.369640269747808,-0.0483349309907851,-0.367688939256083,708,1
"174",-0.396355175766197,-0.1224822714167,-0.164973541225306,709,1
"175",-0.335790337100475,-0.141347068327449,-0.225250477679558,716,1
"176",-0.112690363750673,-0.097734868860804,-0.275151570832407,723,1
"177",-0.186573983511238,-0.144976453289179,-0.281044927791675,725,1
"178",-0.372210254556835,-0.252961599993302,-0.156311854334107,730,1
"179",-0.230733337822325,-0.0997312843515417,-0.406658519153026,735,1
"180",-0.411981542440626,-0.082020028330591,-0.24072023986711,736,1
"181",-0.264474234272267,-0.325307330688005,-0.225120404725358,743,1
"182",-0.31954274081817,-0.210048878457909,-0.157464387065621,749,1
"183",-0.311875554008627,-0.393542863178492,-0.183508691922863,751,1
"184",-0.467755073246144,-0.313416589167948,-0.130802545631789,755,1
"185",-0.265233434737912,-0.206518900105295,-0.370689998220231,756,1
"186",-0.408754053292276,-0.218880729541851,-0.199753678445281,757,1
"187",-0.292306721470839,-0.393677276769897,-0.136170630221819,758,1
"188",-0.239803458743668,-0.289757779615459,-0.214098809572833,761,1
"189",-0.345200803239512,-0.224138430277489,-0.199409639902117,766,1
"190",-0.442229603128342,-0.223861019711104,-0.343602412514913,767,1
"191",-0.38851109903582,-0.207962935589939,-0.220072060831065,768,1
"192",-0.257823092243742,-0.0435880071716139,-0.218866721424366,772,1
"193",-0.199946076701841,-0.312210367607602,-0.173493875723661,794,1
"194",-0.118716684654644,-0.139233742570822,-0.296083851300486,797,1
"195",-0.316823711926046,-0.226745375735378,-0.31932783626983,798,1
"196",-0.254774075592165,-0.159162042187927,-0.197330719949611,807,1
"197",-0.238064052800877,-0.0680617861796981,-0.397582161805972,808,1
"198",-0.276493670317817,-0.18861768555417,-0.395950517416943,810,1
"199",-0.202665832343603,0.00142163717509865,-0.243864534845576,813,1
"200",-0.278181673059979,-0.11588961365661,-0.353887983585918,821,1
"201",-0.278629413442266,-0.178720281164155,-0.309657705237052,825,1
"202",-0.10885767706702,-0.255572999064425,-0.267827470480672,832,1
"203",-0.29173537505855,-0.177379916940831,-0.323576049539716,839,1
"204",-0.241991418029888,-0.0664417857131676,-0.303002220630895,844,1
"205",-0.247948981728805,-0.0448390596631153,-0.154447077839599,845,1
"206",-0.245537366300405,-0.106949975364594,-0.411278999309107,850,1
"207",-0.332222699321346,-0.101353187174408,-0.138143089903789,866,1
"208",-0.231891199575418,-0.223694267518851,-0.24899638299962,881,1
"209",-0.22131881312842,-0.24867528473621,-0.274368047385632,885,1
"210",-0.269583016995709,-0.188630387327708,-0.124941319731683,886,1
"211",-0.289011934231905,-0.378562084401565,-0.389147559207159,887,1
"212",-0.332696717892782,-0.313664988024918,-0.298347092018671,890,1
"213",-0.3788337874686,-0.269570021212438,-0.13739856908551,891,1
"214",-0.180950448369607,-0.163039088025823,-0.186705204112192,892,1
"215",-0.349687350933503,-0.11442700490379,-0.287205991661408,898,1
"216",-0.33476629456762,-0.0903301754603063,-0.148265017092745,900,1
"217",-0.253671095425031,-0.246954841119484,-0.319600724463222,905,1
"218",-0.195162113015134,-0.350186073752115,-0.289204614856855,907,1
"219",-0.412292293293066,-0.257685635095609,-0.171387198141077,915,1
"220",-0.393364477123403,-0.362915018085251,-0.410629911860685,916,1
"221",-0.196799288646932,-0.206631747049977,0.0483690482393695,919,1
"222",-0.406515576459895,-0.110884552445686,-0.341937960318579,924,1
"223",-0.187174404621404,-0.262600145014902,-0.351516358687258,926,1
"224",-0.0276230381328285,-0.279366110388409,-0.213410994555564,930,1
"225",-0.418735680377331,-0.260114285393422,-0.284174181922807,934,1
"226",-0.372833264981807,0.00384894035349763,-0.0578820862299801,937,1
"227",-0.0875555804485123,-0.215194431109022,-0.298454242298639,942,1
"228",-0.0495911436747883,-0.0196375490509468,-0.262864571515867,944,1
"229",-0.230336572191002,-0.157422818432202,-0.140426059696566,955,1
"230",-0.178865502178834,-0.471081538076234,-0.379311804627017,960,1
"231",-0.465065856850839,-0.214659345663273,-0.265528330315419,963,1
"232",-0.168392571602256,-0.163177775040284,-0.184647837870152,965,1
"233",-0.279947933233094,-0.329958544280528,-0.33052996246114,967,1
"234",-0.478372288929948,-0.220539712259763,-0.232894317573557,989,1
"235",-0.330475436909185,-0.153736195169827,-0.266202174201847,991,1
"236",-0.213254527293692,-0.139488160209306,-0.327368860981336,995,1
"237",-0.309953673691931,-0.22473319376599,-0.125278245571226,12,2
"238",-0.160774769889377,-0.413814751713168,-0.0219254551567732,18,2
"239",-0.293361811721567,-0.309839625488583,-0.0576532858650636,21,2
"240",-0.30556315794047,-0.210110937499308,0.123012196188409,23,2
"241",-0.126097680824686,-0.217423149048175,-0.0958134713938299,28,2
"242",-0.297692895324291,-0.153221834480601,-0.0709495294154159,32,2
"243",-0.201190323100743,-0.369115841676799,-0.111124296964056,35,2
"244",-0.153308920823169,-0.214351955333496,-0.199037300493772,41,2
"245",-0.260937012823361,-0.368248534186815,-0.264724860517006,50,2
"246",-0.173443284266523,-0.377471416315696,-0.192969791613866,56,2
"247",-0.250310135617548,-0.266309755054349,-0.124507037753093,59,2
"248",-0.305723752107876,-0.374882115118537,-0.131799993039508,63,2
"249",-0.247432674991042,-0.118772310304731,-0.115055991996621,67,2
"250",-0.226425371484496,-0.356995589600919,-0.131307665430618,69,2
"251",-0.222255978512056,-0.183144682149479,0.0422755922143509,71,2
"252",0.0132478732651941,-0.229330391705076,-0.217371239212469,72,2
"253",-0.169613810870762,-0.331641042355,-0.261892893796573,77,2
"254",-0.0582191349277217,-0.34384474948348,-0.00922716432147958,83,2
"255",-0.17812293542489,-0.13213537615441,-0.194780340190352,86,2
"256",-0.144918510326064,-0.418560137886489,-0.180818432833107,87,2
"257",0.0193512553936249,-0.239515275242873,0.065484235838088,91,2
"258",-0.127501172300733,-0.318631091389567,-0.349690064031532,95,2
"259",-0.263138996114952,-0.234398776748815,-0.0701288680832407,97,2
"260",-0.215444635076816,-0.0369216702075005,-0.0939132230571429,105,2
"261",-0.193568526602656,-0.217238356173513,-0.213504416413177,106,2
"262",0.11419524131539,-0.208536751480711,-0.130922718757921,122,2
"263",-0.078846104304879,-0.330811498805068,-0.202568109472019,123,2
"264",-0.212310928144367,-0.38842794372569,-0.128409150270255,124,2
"265",-0.427247249907404,-0.273132852273474,-0.181571671357767,134,2
"266",-0.278199923450662,-0.146866920936358,-0.159456810846806,150,2
"267",-0.210704451507096,-0.247627537389947,-0.190266332509251,152,2
"268",-0.469635861224443,-0.239133747011287,-0.33018664564661,160,2
"269",-0.219688781795824,-0.351488687155483,-0.0485754880244879,161,2
"270",-0.142413891862557,-0.302441395987338,-0.133631515563403,162,2
"271",-0.340959715629376,-0.268425463483709,-0.22857600991728,163,2
"272",-0.137726693438294,-0.427816927475231,-0.0549205963266342,164,2
"273",-0.303599736855308,-0.12009417477801,0.192177445884728,165,2
"274",0.0671857263573556,-0.40042694753154,-0.0444196209332783,166,2
"275",-0.222975770165619,-0.150595195499502,-0.151174601246525,173,2
"276",-0.103242776133202,-0.399495942673462,-0.110431875230182,174,2
"277",-0.420783385529394,-0.315945004580875,-0.17254959553838,175,2
"278",-0.327584769456754,-0.248032223007742,0.0404610970102607,176,2
"279",-0.217152682127691,-0.265006728900458,-0.151316853737388,182,2
"280",-0.380331961830169,-0.269859187526444,-0.210336453717333,194,2
"281",-0.185213718713798,-0.118874586825302,-0.241588390149164,205,2
"282",-0.192631060896235,-0.12657982673283,-0.146361725194664,206,2
"283",-0.385819067137127,-0.0747638964263665,-0.105141262418854,207,2
"284",-0.188184911557417,-0.243323072025156,-0.110168881615598,216,2
"285",-0.146656189906659,-0.223806715264896,-0.440209605882681,217,2
"286",-0.263406970229146,-0.353735892102964,-0.168335468740169,218,2
"287",-0.306406092068538,-0.334836134512648,-0.305994877674516,219,2
"288",-0.0246113741200605,-0.276282188026852,-0.317286289948491,222,2
"289",-0.30175500587207,-0.339835909566074,0.027710769258255,226,2
"290",-0.315160143214627,-0.333458374937966,-0.272560894141479,227,2
"291",-0.225182790561318,-0.326897301334309,-0.0346864419660494,230,2
"292",-0.253645841515935,-0.206426206459124,-0.105489486150841,231,2
"293",-0.28199609877046,-0.243182933981341,-0.090313628635366,238,2
"294",-0.396832315529396,-0.00115118327302606,-0.31812109431199,244,2
"295",-0.0830272219648734,-0.341842111259899,0.0057714895539374,249,2
"296",-0.446646799405177,-0.332632694611353,-0.229478882863758,251,2
"297",-0.207292331204971,-0.306005407415123,-0.154862887881757,252,2
"298",-0.239520355980797,-0.306326176384306,-0.133300894188007,254,2
"299",-0.344716222387378,-0.223741445499683,-0.167370327500893,256,2
"300",-0.219122885718355,-0.0731015476642945,-0.205896618744122,260,2
"301",-0.231429016588811,-0.203572713637967,-0.0415240545259753,261,2
"302",-0.144273785074797,-0.291790556495475,-0.0906462096584773,266,2
"303",-0.231505703034416,-0.293129089674428,-0.135754564070542,272,2
"304",-0.170403602259741,-0.252955251318702,-0.104016119680315,277,2
"305",-0.224116504521179,-0.255380521538807,0.0372578167775104,280,2
"306",-0.358287221514774,-0.288213435415294,-0.153827620626444,285,2
"307",-0.274381786101255,-0.297298037291418,-0.242691630152881,286,2
"308",-0.253008782727088,-0.330804566867101,-0.0862121172571242,292,2
"309",-0.330203238902304,-0.345700948384399,-0.170045818969046,294,2
"310",-0.245833517675733,-0.23317970687522,-0.296630628512116,297,2
"311",-0.0603452292875124,-0.318455359654933,-0.133401294524209,304,2
"312",-0.286808078110152,-0.398348485416319,-0.259888801479303,307,2
"313",-0.214756757874362,-0.263275830718052,-0.150920344167067,311,2
"314",-0.0813379821468382,-0.256369178871604,0.108361850416169,318,2
"315",-0.143756602044452,-0.181819909885067,-0.0235657648274585,319,2
"316",0.0160427374463825,-0.114451681743577,0.0124616055978847,322,2
"317",-0.0815656865033241,-0.233029890299687,-0.301288453676291,333,2
"318",0.0837384626014013,-0.286131978617142,-0.0861713628731108,349,2
"319",-0.0883567810723506,-0.218418276795265,-0.0688448012717393,357,2
"320",-0.164893658263523,-0.131094863602149,-0.0872836715527041,361,2
"321",-0.0540257674838291,-0.314992632724379,-0.0262427822572193,367,2
"322",-0.230286562862681,-0.123181267134416,0.000793072167781093,368,2
"323",-0.12197674901379,-0.258274398474626,0.0166146167054546,370,2
"324",-0.292685382421289,-0.187402779065652,-0.0619908127954429,374,2
"325",-0.0618553524348304,-0.230070617230575,0.0128073353617768,379,2
"326",-0.115697568764035,-0.02880784393339,-0.140714874992777,384,2
"327",-0.0999320798650555,-0.312410272334161,-0.182564799362885,385,2
"328",-0.339883160801419,-0.253524523784849,-0.17305763534448,388,2
"329",-0.0774968264811771,-0.110118394626397,-0.0763104932124423,390,2
"330",-0.288728995642557,-0.0894071179431757,-0.111017064987467,392,2
"331",-0.286754234722362,-0.20056662510621,-0.267976935407286,393,2
"332",-0.366548317093398,-0.113284077317448,-0.355028411030997,394,2
"333",-0.150323070401714,-0.274692123942353,-0.118004545246144,400,2
"334",-0.358706764995036,-0.279831036191349,-0.246459278092835,404,2
"335",-0.0811883268685324,-0.311432653629503,-0.0219608891522862,406,2
"336",0.00369584077394222,-0.189076146990669,-0.130890828613815,408,2
"337",-0.189973761497017,-0.196527960981653,-0.282888677482551,412,2
"338",-0.172243228503901,-0.301659126546836,-0.185848838484895,414,2
"339",-0.360466062232756,-0.190233182002518,-0.104685785796433,418,2
"340",-0.269581531840117,-0.180012701435094,-0.0162939712372525,420,2
"341",-0.242366669311882,-0.296883234578371,-0.0524291196017283,424,2
"342",-0.286754651025866,-0.305865850206312,-0.163855121205146,431,2
"343",-0.205092911663784,-0.295062968116901,-0.110004699449711,436,2
"344",-0.136030411180072,-0.262493480357754,-0.235306772249315,437,2
"345",-0.289854235897208,-0.0487036293843321,0.0404327881764028,438,2
"346",-0.157819221335959,-0.291112555748896,-0.111997610948061,441,2
"347",-0.140731748364443,-0.198698121846921,-0.146767688025979,445,2
"348",-0.223873022069273,-0.242101618038394,-0.168375662182351,447,2
"349",-0.121525545243529,-0.321472737709654,-0.168815275871377,459,2
"350",-0.239880257832495,-0.223509199993874,-0.173566042948374,461,2
"351",-0.210055210396006,-0.166996670897672,-0.0179984317221219,468,2
"352",-0.125920746514245,-0.18227099673,0.113200376489841,476,2
"353",-0.138191650768445,-0.348627048215813,-0.232787147480886,484,2
"354",0.0054132322321383,-0.214088059778589,0.0513790073807479,486,2
"355",-0.261079740874368,-0.20308329847487,-0.260445190220125,493,2
"356",-0.193103147633344,-0.230214157198942,-0.103975763112621,502,2
"357",-0.149757962797296,-0.328508089837404,-0.0350171148546107,503,2
"358",-0.361879486590908,-0.499413473949591,-0.186715503373745,504,2
"359",-0.221778611894955,-0.268920497847562,-0.07661503166867,511,2
"360",-0.232843218480638,-0.0987178652094395,-0.137682686026632,514,2
"361",-0.274466225475812,-0.191064935501838,-0.158859544450295,515,2
"362",-0.128688293195745,-0.410540844164034,-0.0186657963785995,520,2
"363",-0.141277041810595,-0.463359346868312,-0.0878116935783199,521,2
"364",-0.163763671569688,-0.295140153113756,-0.229663973933738,522,2
"365",-0.0840922042897722,-0.286954399829536,-0.0539579407090745,526,2
"366",-0.230833497087918,-0.357931754863884,-0.0806828353210401,537,2
"367",-0.416146345761501,-0.229659147244861,-0.305662181486595,544,2
"368",-0.133138407223449,-0.185787468913869,-0.333788706242456,545,2
"369",-0.243565450046416,-0.176830444481927,-0.180177049224317,548,2
"370",-0.146772381523377,-0.15279872999304,-0.0879183498328316,554,2
"371",-0.15927353885985,-0.11451661284204,-0.233341687991006,555,2
"372",-0.179777613413861,-0.338202448293376,-0.0529270930847269,557,2
"373",-0.213407892560153,-0.365553269252725,-0.320546074766165,566,2
"374",-0.257184593121209,-0.232719134246494,-0.1931638546094,567,2
"375",-0.0876857889297845,-0.449056902546556,-0.183610876559295,574,2
"376",-0.248459691471574,-0.232580025737744,-0.0807690950973219,582,2
"377",-0.275328994961064,-0.270674403585249,0.0851863723497698,584,2
"378",0.118308906122093,-0.207548936796695,-0.150038297574558,587,2
"379",-0.167908608409234,-0.296331863291603,-0.149980456412611,597,2
"380",-0.194527574085366,-0.413027318774886,-0.270782564446053,600,2
"381",-0.209141067320375,-0.380627777356791,-0.390634181008059,602,2
"382",-0.399999304675103,-0.249800939806302,-0.475510342366431,608,2
"383",-0.218773939327154,-0.346446971028653,0.150587530957625,614,2
"384",-0.124069033589489,-0.218395994075873,-0.00580739787688042,616,2
"385",-0.00201912326527288,-0.389819066566214,-0.106931787736343,617,2
"386",-0.474586135309183,-0.387465983881224,-0.204953282533615,620,2
"387",-0.12805745889911,-0.409012788322362,-0.135269620474614,626,2
"388",-0.12188223781888,-0.150213487636381,-0.33561579307033,628,2
"389",-0.226653999791675,-0.305675045829138,-0.138923533700898,629,2
"390",-0.200705427994237,-0.21282718118355,-0.178655346707661,632,2
"391",-0.342796604411651,-0.255756404495336,-0.197530432245635,636,2
"392",-0.384191361994876,-0.215257804266747,-0.321735584853908,651,2
"393",-0.124576898583509,-0.318289231527194,-0.0987340184466687,655,2
"394",-0.0594358331976499,-0.204368914630172,-0.128913987115365,656,2
"395",-0.151745630397719,-0.295448920059228,-0.223647336565048,658,2
"396",-0.194688106206422,-0.0835838646850144,-0.0958159615274855,665,2
"397",-0.194954400690833,-0.426577274674733,-0.160458004493815,668,2
"398",-0.219899948558723,-0.252983723972847,-0.208227333755168,671,2
"399",-0.243805258864278,-0.271630451558422,-0.171768482079359,674,2
"400",-0.239146891052715,-0.156979426462144,-0.110858485514992,682,2
"401",-0.122941259802349,-0.18196620058318,-0.0113472590636386,685,2
"402",-0.0632475526448192,-0.136511465569343,0.00159033472468702,688,2
"403",-0.0531999999888191,-0.277531841114669,0.0105831589070195,695,2
"404",-0.100080772161725,-0.410686876480124,-0.0211874826748826,705,2
"405",-0.103238126670882,-0.320356744623451,-0.140666831296604,712,2
"406",-0.462220019753223,-0.424502645470725,-0.377322819479203,719,2
"407",-0.18767395061203,-0.210228526671758,-0.178292545818706,723,2
